Track Name,Artist,Album,Release Date,Spotify Duration (ms),Spotify Track URL,YouTube Original Video URL,Original Duration,YouTube Piano Solo Video URL,Piano Solo Duration,Year,Decade,Spotify Duration (min),Original Duration (min),Piano Duration (min),Diff_Original_Piano
Nem um Dia,Djavan,Malásia,1996-03-25,346266,https://open.spotify.com/track/3jFxkWQ1i4ephuKK56T9ta,https://www.youtube.com/watch?v=rSCMHj0ZfuY,348000,https://www.youtube.com/watch?v=Yx1s0GLVAno,166000.0,1996,1990,5.7711,5.8,2.7666666666666666,3.033333333333333
Pétala,Djavan,Luz,1982-03-25,283240,https://open.spotify.com/track/2H4TYG8IkKIXeJFt2CLCaO,https://www.youtube.com/watch?v=Szjx8Rw4UXo,285000,https://www.youtube.com/watch?v=ve81x2QTERY,251000.0,1982,1980,4.720666666666666,4.75,4.183333333333334,0.5666666666666664
Ela Une Todas As Coisas,Jorge Vercillo,Todos Nós Somos Um,2007-01-01,254560,https://open.spotify.com/track/2fAwUj2Ezq0uB2ClAKEDb1,https://www.youtube.com/watch?v=21szE9bYabs,249000,https://www.youtube.com/watch?v=TI8nQaXwxc8,238000.0,2007,2000,4.242666666666667,4.15,3.966666666666667,0.18333333333333357
Apenas Um Rapaz Latino Americano,Belchior,Alucinacao,1976-01-01,258026,https://open.spotify.com/track/7oo3L1ZPEQSavDVSnlOvDa,https://www.youtube.com/watch?v=8VcZURSMetg,256000,https://www.youtube.com/watch?v=0_ndNN22jwA,187000.0,1976,1970,4.300433333333333,4.266666666666667,3.1166666666666667,1.15
Rosa de Hiroshima,Ney Matogrosso,Ney Matogrosso anos 70,2017-07-21,166325,https://open.spotify.com/track/5uWeIfsb6XrNELS6lBYJMd,https://www.youtube.com/watch?v=Eql3Ip21GEA,157000,https://www.youtube.com/watch?v=8hoEiriZ_rc,104000.0,2017,2010,2.7720833333333332,2.6166666666666667,1.7333333333333334,0.8833333333333333
Bem Que Se Quis - Ao Vivo,Marisa Monte,Marisa Monte MM (Ao Vivo),1989-01-01,217866,https://open.spotify.com/track/6tAug9ksGLZb2z1RfPZJMo,https://www.youtube.com/watch?v=IgBnIkqRbTg,187000,https://www.youtube.com/watch?v=DtwZiHxV1TI,213000.0,1989,1980,3.6311,3.1166666666666667,3.55,-0.4333333333333331
"Ai, Amor",ANAVITÓRIA,O Tempo É Agora,2018-03-08,220566,https://open.spotify.com/track/3bR8wBqLky6b61ROJlaBEF,https://www.youtube.com/watch?v=rOemX8-L2CI,222000,https://www.youtube.com/watch?v=C37e7Q5qpWU,206000.0,2018,2010,3.6761,3.7,3.433333333333333,0.26666666666666705
Tive Razão,Seu Jorge,Cru,2023-06-16,272133,https://open.spotify.com/track/2xaMV3NPiEHcd8tlSkGH2M,https://www.youtube.com/watch?v=FanRuQSiKgE,290000,https://www.youtube.com/watch?v=1DILldglxwA,184000.0,2023,2020,4.53555,4.833333333333333,3.066666666666667,1.7666666666666662
Pra Sonhar,Marcelo Jeneci,Feito Pra Acabar,2010-11-30,268640,https://open.spotify.com/track/2VJOJBlHlSzdsf1uBpReKe,https://www.youtube.com/watch?v=Bpfw47x5a90,269000,https://www.youtube.com/watch?v=1WquP_VvO8o,107000.0,2010,2010,4.477333333333333,4.483333333333333,1.7833333333333334,2.7
Tudo outra vez,Belchior,2 é Demais,1978-12-06,218600,https://open.spotify.com/track/1ygvOXnfySZbda3LCu1QK6,https://www.youtube.com/watch?v=UKNxkWtS090,219000,https://www.youtube.com/watch?v=lE0v2abgrGk,127000.0,1978,1970,3.6433333333333335,3.65,2.1166666666666667,1.5333333333333332
Já Sei Namorar - 2004 Digital Remaster,Tribalistas,Tribalistas,2002-01-01,196933,https://open.spotify.com/track/352FuGmGJClPjojSYjNrXG,https://www.youtube.com/watch?v=VmxqhvnfMvI,197000,https://www.youtube.com/watch?v=WgQGNfd8U40,137000.0,2002,2000,3.282216666666667,3.283333333333333,2.283333333333333,1.0
Sangue latino,Ney Matogrosso,Pecado (1977),1977-01-01,215782,https://open.spotify.com/track/1mVSCzSZrhWQhIzLRThAT6,https://www.youtube.com/watch?v=Yit58Trmm3Q,218000,https://www.youtube.com/watch?v=LCt3eulC8iA,175000.0,1977,1970,3.5963666666666665,3.6333333333333333,2.9166666666666665,0.7166666666666668
Esperando na janela,Gilberto Gil,"As canções de eu, tu, eles",2000-01-01,256693,https://open.spotify.com/track/3zcBNmJH6ToRCI0WNEIuES,https://www.youtube.com/watch?v=OUyQZjhsMfU,257000,https://www.youtube.com/watch?v=bCMlS-zGZ1s,139000.0,2000,2000,4.278216666666666,4.283333333333333,2.316666666666667,1.9666666666666663
Deslizes,Fagner,Romance no Deserto,1987-08-15,252000,https://open.spotify.com/track/2ReXjoXXQ6diAn9RocOE1F,https://www.youtube.com/watch?v=daR0JyxdvX8,254000,https://www.youtube.com/watch?v=raVSJyG9gJQ,293000.0,1987,1980,4.2,4.233333333333333,4.883333333333334,-0.6500000000000004
"Ai, Ai, Ai...",Vanessa Da Mata,Essa Boneca Tem Manual (Com Faixa Bônus),2004-01-01,252840,https://open.spotify.com/track/6zBw2Qqqj2daIoST9XIJC4,https://www.youtube.com/watch?v=pgiWm5jxULs,201000,https://www.youtube.com/watch?v=cF7smZQ5KWU,268000.0,2004,2000,4.214,3.35,4.466666666666667,-1.1166666666666667
